date,source_model,daily_original_034_return,daily_use_expanded,daily_source_switch_cost,daily_corrected_034_return,switch_transition,switch_gross_source_switch_turnover,switch_gross_source_switch_cost,switch_selected_source_cost_already_embedded_on_transition_date,switch_missing_source_switch_cost,switch_same_day_internal_rebalance,switch_method,feature_growth_strength,feature_soxx_strength,feature_risk_off_strength,feature_crash_pressure,feature_score_gap,feature_total_budget,feature_conviction_scale,feature_allowed_TQQQ_saved,weight_BIL,asset_return_BIL,weight_ERX,asset_return_ERX,weight_FEZ,asset_return_FEZ,weight_GLD,asset_return_GLD,weight_IEF,asset_return_IEF,weight_IWM,asset_return_IWM,weight_QQQM,asset_return_QQQM,weight_SOXL,asset_return_SOXL,weight_SOXX,asset_return_SOXX,weight_TLT,asset_return_TLT,weight_TNA,asset_return_TNA,weight_TQQQ,asset_return_TQQQ,weight_UXI,asset_return_UXI,weight_XLB,asset_return_XLB,weight_XLE,asset_return_XLE,weight_XLF,asset_return_XLF,weight_XLI,asset_return_XLI,weight_XLP,asset_return_XLP,weight_XLRE,asset_return_XLRE,weight_XLU,asset_return_XLU,weight_XLV,asset_return_XLV,weight_XSOE,asset_return_XSOE
2023-11-13,022F_BASE,-0x1.bfcdc5707d039p-12,False,0x0.0p+0,-0x1.bfcdc5707d039p-12,,nan,nan,nan,nan,,,-0x1.cb7837b2e9b1ap-1,-0x1.26e9af903a3efp+0,0x1.ed738fc0bcbffp-2,-0x1.5c83d95b4ecffp-1,0x1.c41c2c621e9efp-6,0x1.87fbb3f2d19efp-3,0x1.88a5f5c80d344p-1,False,0x0.0p+0,0x1.ca03bda428000p-14,0x0.0p+0,0x1.bbeb8fc7ac000p-7,0x0.0p+0,0x1.a8f095e659600p-9,0x0.0p+0,0x1.6d152e35ebc00p-8,0x0.0p+0,-0x1.1f81c5f6c0c00p-11,0x0.0p+0,0x1.7419a6315a000p-12,0x0.0p+0,-0x1.61b0a395e6300p-9,0x0.0p+0,-0x1.cd4c4271934e0p-6,0x0.0p+0,-0x1.3f3964c4f9900p-7,0x1.3333333333333p-3,-0x1.29f09fb144500p-9,0x0.0p+0,0x1.ad8d2c10f4000p-12,0x0.0p+0,-0x1.29633c309ac00p-7,0x1.87fbb3f2d19efp-3,0x1.c070c1e965000p-12,0x1.f46cedc5370f3p-2,-0x1.74ba3f552f200p-10,0x0.0p+0,0x1.d76cc2dea5b00p-8,0x0.0p+0,-0x1.8280472f84c00p-10,0x1.5bf73d4f8d0f3p-3,0x1.cc23f80ae9000p-11,0x0.0p+0,0x1.a22acf1746600p-9,0x0.0p+0,-0x1.14517a9518740p-7,0x0.0p+0,-0x1.8720dd224cdc0p-7,0x0.0p+0,0x1.7ae38c5ef2600p-8,0x0.0p+0,-0x1.8481cc1540400p-11
2023-11-14,022F_BASE,0x1.d9538af95ee8fp-6,False,0x0.0p+0,0x1.d9538af95ee8fp-6,,nan,nan,nan,nan,,,0x1.39905c7b2b2c2p-9,-0x1.1d880e2087c8fp-9,-0x1.dcbd1994f0ba1p-2,-0x1.e0d96ee50e7c6p-3,0x1.76d19295e123fp-13,0x1.86833e55707adp-3,0x1.88a5f5c80d344p-1,True,0x0.0p+0,0x1.c86466b90c000p-14,0x0.0p+0,0x1.1d42bbe870b00p-6,0x0.0p+0,0x1.f7050613683c0p-6,0x0.0p+0,0x1.24437afcf1880p-7,0x0.0p+0,0x1.ec9f6b3710f00p-7,0x0.0p+0,0x1.c1dd6901a9be0p-5,0x0.0p+0,0x1.5d62470a89cc0p-6,0x0.0p+0,0x1.b1bdce78d2160p-4,0x0.0p+0,0x1.2ef7ac3f4e920p-5,0x1.3333333333333p-3,0x1.7363639488bc0p-6,0x0.0p+0,0x1.51007a4961b50p-3,0x0.0p+0,0x1.018571df5c990p-4,0x1.87fbb3f2d19efp-3,0x1.503a2e0c57e20p-5,0x1.f46cedc5370f3p-2,0x1.e391ab415b840p-6,0x0.0p+0,0x1.2487656e71080p-7,0x0.0p+0,0x1.35ae383dde280p-6,0x1.5bf73d4f8d0f3p-3,0x1.48d42e97d5480p-6,0x0.0p+0,0x1.504c0e3ae7300p-7,0x0.0p+0,0x1.ba085e7c50ec0p-5,0x0.0p+0,0x1.47217036f6480p-5,0x0.0p+0,0x1.bbc8b68e6c000p-8,0x0.0p+0,0x1.a93e5343bc780p-6
2023-11-15,022F_BASE,0x1.e1027bd79d933p-12,False,0x0.0p+0,0x1.e1027bd79d933p-12,,nan,nan,nan,nan,,,0x1.39905c7b2b2c2p-9,-0x1.1d880e2087c8fp-9,-0x1.dcbd1994f0ba1p-2,-0x1.e0d96ee50e7c6p-3,0x1.76d19295e123fp-13,0x1.86833e55707adp-3,0x1.88a5f5c80d344p-1,True,0x0.0p+0,0x1.ca4ece5a0e000p-13,0x0.0p+0,-0x1.0fe189b518400p-8,0x0.0p+0,0x1.0833e2472be00p-9,0x0.0p+0,-0x1.59741c4540100p-9,0x0.0p+0,-0x1.fe1c04b315700p-8,0x0.0p+0,0x1.c7570ece4e400p-10,0x1.819cb74b62c97p-2,0x1.adefeb9222000p-11,0x0.0p+0,0x1.6a9c0fd611e40p-6,0x0.0p+0,0x1.dbfb569fccb00p-8,0x0.0p+0,-0x1.cbdef5e7b0500p-7,0x0.0p+0,0x1.5989e54670b00p-8,0x1.67458b445d3dfp-3,0x1.6e4b4e6931600p-9,0x0.0p+0,0x1.5de13dfd0d600p-8,0x0.0p+0,0x1.206a5b6a82000p-8,0x0.0p+0,-0x1.eed3b60249200p-10,0x0.0p+0,0x1.68e59080e5200p-8,0x0.0p+0,0x1.136a377067a00p-9,0x0.0p+0,0x1.068d6eb723a00p-7,0x1.47ae147ae147bp-4,0x1.23c7281a97600p-9,0x0.0p+0,-0x1.91cfb69203500p-9,0x0.0p+0,0x1.9a15a4eed0800p-11,0x1.78d4fdf3b645ap-2,0x1.0489713feb900p-8
2023-11-16,022F_BASE,-0x1.fefd058f70708p-10,False,0x0.0p+0,-0x1.fefd058f70708p-10,,nan,nan,nan,nan,,,0x1.39905c7b2b2c2p-9,-0x1.1d880e2087c8fp-9,-0x1.dcbd1994f0ba1p-2,-0x1.e0d96ee50e7c6p-3,0x1.76d19295e123fp-13,0x1.86833e55707adp-3,0x1.88a5f5c80d344p-1,True,0x0.0p+0,0x1.ca352bd89f000p-12,0x0.0p+0,-0x1.376963461f860p-5,0x0.0p+0,0x1.d4af301a08000p-12,0x0.0p+0,0x1.71d27a30b2c00p-7,0x0.0p+0,0x1.ecb1f03db1d00p-8,0x0.0p+0,-0x1.08dc9af768de0p-6,0x1.819cb74b62c97p-2,0x1.ce9c34d1c5800p-11,0x0.0p+0,0x1.04a4de5172a00p-8,0x0.0p+0,0x1.00183315be800p-11,0x0.0p+0,0x1.9731440376b00p-7,0x0.0p+0,-0x1.7cf4f537f9e40p-5,0x1.67458b445d3dfp-3,0x1.aa2c995889c00p-10,0x0.0p+0,-0x1.4142486aa3000p-9,0x0.0p+0,0x1.89c428851fc00p-9,0x0.0p+0,-0x1.3f8bceda09380p-6,0x0.0p+0,0x1.0881512128300p-8,0x0.0p+0,0x1.901c08705a000p-13,0x0.0p+0,-0x1.94a672b8f7480p-7,0x1.47ae147ae147bp-4,-0x1.2392822049800p-12,0x0.0p+0,0x1.5e0164a348a00p-8,0x0.0p+0,0x1.19afa979c2c00p-8,0x1.78d4fdf3b645ap-2,-0x1.a8a5514260980p-8
2023-11-17,022F_BASE,0x1.9de3963cd1c56p-12,False,0x0.0p+0,0x1.9de3963cd1c56p-12,,nan,nan,nan,nan,,,0x1.39905c7b2b2c2p-9,-0x1.1d880e2087c8fp-9,-0x1.dcbd1994f0ba1p-2,-0x1.e0d96ee50e7c6p-3,0x1.76d19295e123fp-13,0x1.86833e55707adp-3,0x1.88a5f5c80d344p-1,True,0x0.0p+0,0x1.c8d44358b6000p-13,0x0.0p+0,0x1.527fa89ac3600p-5,0x0.0p+0,0x1.a899c7bdf8a00p-7,0x0.0p+0,-0x1.c8c50150fc000p-14,0x0.0p+0,0x1.541988cd51800p-11,0x0.0p+0,0x1.c100fc3bc0d80p-7,0x1.819cb74b62c97p-2,0x1.082c9770a3000p-12,0x0.0p+0,0x1.27a9d370af300p-6,0x0.0p+0,0x1.ccc832c4bde00p-8,0x0.0p+0,0x1.3321d10b43900p-8,0x0.0p+0,0x1.386b555dbbba0p-5,0x1.67458b445d3dfp-3,0x1.6ca5075bfb800p-11,0x0.0p+0,0x1.77b8a32034e00p-7,0x0.0p+0,0x1.eaca1a8963c00p-10,0x0.0p+0,0x1.57aebbd71f000p-6,0x0.0p+0,0x1.52af702f43a00p-8,0x0.0p+0,0x1.a26ba9b091800p-8,0x0.0p+0,-0x1.5314663085c00p-10,0x1.47ae147ae147bp-4,-0x1.232271ceb6600p-10,0x0.0p+0,0x1.66b5d5bf39000p-9,0x0.0p+0,-0x1.092e3e76eb900p-9,0x1.78d4fdf3b645ap-2,0x1.7beba31bfd000p-11
2023-11-20,022F_BASE,0x1.0130c535b27e6p-6,False,0x0.0p+0,0x1.0130c535b27e6p-6,,nan,nan,nan,nan,,,0x1.39905c7b2b2c2p-9,-0x1.1d880e2087c8fp-9,-0x1.dcbd1994f0ba1p-2,-0x1.e0d96ee50e7c6p-3,0x1.76d19295e123fp-13,0x1.86833e55707adp-3,0x1.88a5f5c80d344p-1,True,0x0.0p+0,0x0.0p+0,0x0.0p+0,0x1.274358d7a2000p-9,0x0.0p+0,0x1.5aea512ea9800p-8,0x0.0p+0,-0x1.ac2e54c5ac000p-10,0x0.0p+0,0x1.7048334edc400p-10,0x0.0p+0,0x1.7e480e3c6f800p-8,0x1.819cb74b62c97p-2,0x1.8c1820277dd80p-7,0x0.0p+0,0x1.73e16e63f7b20p-5,0x0.0p+0,0x1.e2ff50ccd5780p-7,0x0.0p+0,0x1.905253d5ce800p-8,0x0.0p+0,0x1.046e0d5584780p-6,0x1.67458b445d3dfp-3,0x1.244cdc12fae00p-5,0x0.0p+0,0x1.f8218d3adda00p-8,0x0.0p+0,0x1.c94611ba93400p-10,0x0.0p+0,0x1.735cc44322800p-10,0x0.0p+0,0x1.0612912d02c00p-8,0x0.0p+0,0x1.8d26944129e00p-9,0x0.0p+0,-0x1.79438b0781400p-11,0x1.47ae147ae147bp-4,0x1.fe26b66f88400p-8,0x0.0p+0,-0x1.8fd20492f7500p-9,0x0.0p+0,0x1.8e94d8c461500p-8,0x1.78d4fdf3b645ap-2,0x1.7ba4001e1f400p-7
2023-11-21,022F_BASE,-0x1.019f3a81f7a8fp-7,False,0x0.0p+0,-0x1.019f3a81f7a8fp-7,,nan,nan,nan,nan,,,0x1.39905c7b2b2c2p-9,-0x1.1d880e2087c8fp-9,-0x1.dcbd1994f0ba1p-2,-0x1.e0d96ee50e7c6p-3,0x1.76d19295e123fp-13,0x1.86833e55707adp-3,0x1.88a5f5c80d344p-1,True,0x0.0p+0,0x1.57552a83d2000p-12,0x0.0p+0,-0x1.3d409dc2f7e80p-8,0x0.0p+0,-0x1.af57689d38c80p-8,0x0.0p+0,0x1.61d35b0ab6b80p-7,0x0.0p+0,0x1.537950d609000p-10,0x0.0p+0,-0x1.a6178c94577c0p-7,0x1.819cb74b62c97p-2,-0x1.7b24db3803780p-8,0x0.0p+0,-0x1.c5fb5dc1d4a70p-5,0x0.0p+0,-0x1.32415d3a0a780p-6,0x0.0p+0,-0x1.ced81ebf77000p-12,0x0.0p+0,-0x1.3f054ee30aeb0p-5,0x1.67458b445d3dfp-3,-0x1.28e3db08dc580p-6,0x0.0p+0,-0x1.a55101ec37400p-10,0x0.0p+0,0x1.f9545da57be00p-9,0x0.0p+0,-0x1.25a43f74ac000p-9,0x0.0p+0,-0x1.2a5a3a592a000p-11,0x0.0p+0,-0x1.8c0509be78000p-11,0x0.0p+0,0x1.8c63fb5962a00p-9,0x1.47ae147ae147bp-4,-0x1.456a28eba2880p-8,0x0.0p+0,0x1.12661775ddc00p-9,0x0.0p+0,0x1.8c28e81d3ff00p-8,0x1.78d4fdf3b645ap-2,-0x1.7748835a7c480p-8
2023-11-22,022F_BASE,0x1.5ab5d6d063fbep-9,False,0x0.0p+0,0x1.5ab5d6d063fbep-9,,nan,nan,nan,nan,,,0x1.39905c7b2b2c2p-9,-0x1.1d880e2087c8fp-9,-0x1.dcbd1994f0ba1p-2,-0x1.e0d96ee50e7c6p-3,0x1.76d19295e123fp-13,0x1.86833e55707adp-3,0x1.88a5f5c80d344p-1,True,0x0.0p+0,0x1.c9122683ee000p-12,0x0.0p+0,-0x1.99e2ac197ce00p-10,0x0.0p+0,0x1.2181863c1d800p-10,0x0.0p+0,-0x1.1754bb833c500p-8,0x0.0p+0,-0x1.52de4cb471800p-12,0x0.0p+0,0x1.9af0aafe5dc00p-8,0x1.819cb74b62c97p-2,0x1.0e9f832a96500p-8,0x0.0p+0,0x1.cb17322ae2c00p-8,0x0.0p+0,0x1.a2af416215000p-9,0x0.0p+0,0x1.cf2c15d886a00p-9,0x0.0p+0,0x1.2861f73c58ac0p-6,0x1.67458b445d3dfp-3,0x1.7cc2e71b75e00p-7,0x0.0p+0,0x1.07b9ea86a0f00p-8,0x0.0p+0,0x1.44a38e8e02000p-11,0x0.0p+0,-0x1.ef981168e2800p-12,0x0.0p+0,0x1.052b7e3a4ac00p-8,0x0.0p+0,0x1.1cd236fa38000p-9,0x0.0p+0,0x1.d67533792e900p-8,0x1.47ae147ae147bp-4,0x1.8faf96150aa00p-9,0x0.0p+0,0x1.3beef50e65c00p-8,0x0.0p+0,0x1.39081badc3500p-8,0x1.78d4fdf3b645ap-2,-0x1.a8a5514260a00p-9
2023-11-24,022F_BASE,-0x1.2031804402956p-10,False,0x0.0p+0,-0x1.2031804402956p-10,,nan,nan,nan,nan,,,0x1.39905c7b2b2c2p-9,-0x1.1d880e2087c8fp-9,-0x1.dcbd1994f0ba1p-2,-0x1.e0d96ee50e7c6p-3,0x1.76d19295e123fp-13,0x1.86833e55707adp-3,0x1.88a5f5c80d344p-1,True,0x0.0p+0,0x1.c92a832ec8000p-14,0x0.0p+0,0x1.22c97f3378780p-7,0x0.0p+0,0x1.5afa0ec0bb600p-7,0x0.0p+0,0x1.54e450a2a7300p-8,0x0.0p+0,-0x1.532c974795580p-8,0x0.0p+0,0x1.b97dd5b8bc800p-8,0x1.819cb74b62c97p-2,-0x1.77a9ae1a9e400p-10,0x0.0p+0,0x1.007376cbe9100p-8,0x0.0p+0,0x1.789ae50a67000p-11,0x0.0p+0,-0x1.81d9f4c206300p-7,0x0.0p+0,0x1.4039ecdb304c0p-6,0x1.67458b445d3dfp-3,-0x1.44b945e98ff00p-8,0x0.0p+0,0x1.06ab51c330a00p-8,0x0.0p+0,0x1.1bfe83e110e00p-8,0x0.0p+0,0x1.0f324e8d72900p-8,0x0.0p+0,0x1.98d1150da7a00p-9,0x0.0p+0,0x1.413feeb41b200p-9,0x0.0p+0,0x1.e5cea95562a00p-9,0x1.47ae147ae147bp-4,0x1.fb3495dba5e00p-9,0x0.0p+0,0x1.4f64fde000000p-9,0x0.0p+0,0x1.5fb6a79384000p-8,0x1.78d4fdf3b645ap-2,0x0.0p+0
2023-11-27,022F_BASE,-0x1.d8594faf08d46p-10,False,0x0.0p+0,-0x1.d8594faf08d46p-10,,nan,nan,nan,nan,,,0x1.39905c7b2b2c2p-9,-0x1.1d880e2087c8fp-9,-0x1.dcbd1994f0ba1p-2,-0x1.e0d96ee50e7c6p-3,0x1.76d19295e123fp-13,0x1.86833e55707adp-3,0x1.88a5f5c80d344p-1,True,0x0.0p+0,0x1.c8b94f3fac000p-14,0x0.0p+0,-0x1.25e0fe9223a40p-7,0x0.0p+0,-0x1.01802f8a11000p-8,0x0.0p+0,0x1.b991d365ba300p-8,0x0.0p+0,0x1.f13311db8fc00p-8,0x0.0p+0,-0x1.b6898b38a2100p-9,0x1.819cb74b62c97p-2,-0x1.05b0fb9b74a00p-10,0x0.0p+0,-0x1.549bf68544f80p-8,0x0.0p+0,-0x1.6e288d276c600p-10,0x0.0p+0,0x1.11ae58e0d6e80p-6,0x0.0p+0,-0x1.3fcbffcfa10c0p-7,0x1.67458b445d3dfp-3,-0x1.81b5963c15200p-9,0x0.0p+0,-0x1.47069a97e99c0p-7,0x0.0p+0,-0x1.432461cb5a400p-10,0x0.0p+0,-0x1.cefe853525700p-9,0x0.0p+0,-0x1.bc96fe3bfd500p-9,0x0.0p+0,-0x1.71c560e986880p-8,0x0.0p+0,-0x1.7451b16a6ea00p-9,0x1.47ae147ae147bp-4,0x1.d526701ff2200p-9,0x0.0p+0,0x1.a227521ef6c00p-10,0x0.0p+0,-0x1.99d130e94c300p-8,0x1.78d4fdf3b645ap-2,-0x1.aa06a85489200p-9
2023-11-28,022F_BASE,0x1.ad862124ee7aap-8,False,0x0.0p+0,0x1.ad862124ee7aap-8,,nan,nan,nan,nan,,,0x1.39905c7b2b2c2p-9,-0x1.1d880e2087c8fp-9,-0x1.dcbd1994f0ba1p-2,-0x1.e0d96ee50e7c6p-3,0x1.76d19295e123fp-13,0x1.86833e55707adp-3,0x1.88a5f5c80d344p-1,True,0x0.0p+0,0x1.c9a7abe958000p-13,0x0.0p+0,0x1.3f59b770fe800p-10,0x0.0p+0,0x1.cb5a6716f4000p-13,0x0.0p+0,0x1.b4dbb03ae2400p-7,0x0.0p+0,0x1.21023efc43900p-8,0x0.0p+0,-0x1.fa05e27016300p-9,0x1.819cb74b62c97p-2,0x1.57dcc1efc6600p-9,0x0.0p+0,-0x1.32b5038f25b00p-6,0x0.0p+0,-0x1.7f3c742d99680p-8,0x0.0p+0,0x1.0264843668800p-9,0x0.0p+0,-0x1.aac1b499be780p-7,0x1.67458b445d3dfp-3,0x1.045d262f29100p-7,0x0.0p+0,-0x1.578a9d652a000p-8,0x0.0p+0,0x1.02db2e6279c00p-9,0x0.0p+0,0x1.efd867941a000p-13,0x0.0p+0,-0x1.297b1e750c000p-12,0x0.0p+0,-0x1.35e69ca890c00p-9,0x0.0p+0,0x1.2ab1cf5f99800p-8,0x1.47ae147ae147bp-4,0x1.6797ccfde2700p-8,0x0.0p+0,0x1.a17cd6a15d800p-9,0x0.0p+0,-0x1.50f700dcedd00p-8,0x1.78d4fdf3b645ap-2,0x1.4c6e2eb87ce00p-7
2023-11-29,022F_BASE,-0x1.0890678892cefp-9,False,0x0.0p+0,-0x1.0890678892cefp-9,,nan,nan,nan,nan,,,0x1.6e4136695a6b0p-1,0x1.27afe27755f93p+0,-0x1.0c42136855d4ep+0,0x1.b0b2dfccf3e18p-2,0x1.9860dbc631d5ep-10,0x1.6d420d6f19ad5p-2,0x1.92e3666be43e8p-1,True,0x0.0p+0,0x1.c70169828c000p-14,0x0.0p+0,-0x1.0328aab9a2260p-6,0x0.0p+0,0x1.75581557fa400p-8,0x0.0p+0,0x1.83d3873782000p-10,0x0.0p+0,0x1.57e77d3b4e100p-8,0x0.0p+0,0x1.5a0475dbaae00p-8,0x1.819cb74b62c97p-2,-0x1.881dd5c1d3400p-11,0x0.0p+0,0x1.ee484b0e96c80p-6,0x0.0p+0,0x1.63643689fe800p-7,0x0.0p+0,0x1.9bebf73c8b980p-7,0x0.0p+0,0x1.06f051727d140p-6,0x1.67458b445d3dfp-3,-0x1.d8541df042b00p-9,0x0.0p+0,0x1.73eb3df618800p-8,0x0.0p+0,0x1.530a100654000p-8,0x0.0p+0,-0x1.e7bfffd2f8a80p-8,0x0.0p+0,0x1.d0d0067c10600p-8,0x0.0p+0,0x1.f10538611ea00p-9,0x0.0p+0,-0x1.08d18ff6992c0p-7,0x1.47ae147ae147bp-4,0x1.f4adae2270e00p-8,0x0.0p+0,-0x1.041b09f8bc240p-7,0x0.0p+0,0x1.43a406f587000p-12,0x1.78d4fdf3b645ap-2,-0x1.31966a416a780p-8
2023-11-30,022F_BASE,-0x1.3c09c8e0bd746p-9,False,0x0.0p+0,-0x1.3c09c8e0bd746p-9,,nan,nan,nan,nan,,,0x1.6e4136695a6b0p-1,0x1.27afe27755f93p+0,-0x1.0c42136855d4ep+0,0x1.b0b2dfccf3e18p-2,0x1.9860dbc631d5ep-10,0x1.6d420d6f19ad5p-2,0x1.92e3666be43e8p-1,True,0x0.0p+0,0x1.c8eacc49d6000p-12,0x0.0p+0,0x1.c369e79225500p-7,0x0.0p+0,-0x1.e5737085ab800p-9,0x0.0p+0,-0x1.11269a8d87480p-8,0x0.0p+0,-0x1.412875e948900p-8,0x0.0p+0,0x1.f1fcdbe974e00p-9,0x1.f22f69e3df1e5p-6,-0x1.6fb83408a2f00p-9,0x0.0p+0,-0x1.214c55b598e60p-6,0x1.183aab902d81ap-2,-0x1.c960f6e193500p-8,0x0.0p+0,-0x1.7a839c8d5fc40p-7,0x0.0p+0,0x1.368a5d868e300p-7,0x1.4383a57fa9074p-2,-0x1.120f145b61880p-7,0x0.0p+0,0x1.649a998817140p-6,0x0.0p+0,0x1.4547615dd7c80p-7,0x0.0p+0,0x1.b4cccae557700p-8,0x0.0p+0,0x1.713743ac16f00p-7,0x1.3333333333333p-2,0x1.66f55ad6b4100p-7,0x0.0p+0,0x1.47e06cd31d780p-7,0x1.47ae147ae147bp-4,0x1.0a316f25f4600p-7,0x0.0p+0,0x1.1b2ba7683f600p-8,0x0.0p+0,0x1.9bdfb21dcb380p-7,0x0.0p+0,0x1.79dde91e89800p-10
2023-12-01,022F_BASE,0x1.567d7c7704cc2p-7,False,0x0.0p+0,0x1.567d7c7704cc2p-7,,nan,nan,nan,nan,,,0x1.6e4136695a6b0p-1,0x1.27afe27755f93p+0,-0x1.0c42136855d4ep+0,0x1.b0b2dfccf3e18p-2,0x1.9860dbc631d5ep-10,0x1.6d420d6f19ad5p-2,0x1.92e3666be43e8p-1,True,0x0.0p+0,0x1.b4eba69086000p-13,0x0.0p+0,0x1.232576c9da080p-7,0x0.0p+0,0x1.ca974f67eea00p-8,0x0.0p+0,0x1.1af9e58d64b80p-6,0x0.0p+0,0x1.352d4ead48d00p-7,0x0.0p+0,0x1.dec5590091240p-6,0x1.f22f69e3df1e5p-6,0x1.8952c1ab86200p-9,0x0.0p+0,0x1.7582c7332a980p-7,0x1.183aab902d81ap-2,0x1.337fe2277dd00p-8,0x0.0p+0,0x1.34930c5e96540p-6,0x0.0p+0,0x1.6e050d4bb97a0p-4,0x1.4383a57fa9074p-2,0x1.145ecfdf6c480p-7,0x0.0p+0,0x1.0285f5fbd29e0p-5,0x0.0p+0,0x1.75c23b95ecf00p-7,0x0.0p+0,0x1.54f0ad013ee00p-8,0x0.0p+0,0x1.ece00ff2cf500p-8,0x1.3333333333333p-2,0x1.02a80ae694700p-6,0x0.0p+0,0x1.0cf5b9cd6fc00p-8,0x1.47ae147ae147bp-4,0x1.57422a404cd00p-6,0x0.0p+0,0x1.92059f8a0ac80p-7,0x0.0p+0,0x1.0387b001b6400p-8,0x0.0p+0,0x1.4a2857144ad00p-8
2023-12-04,022F_BASE,-0x1.75d8373ac093dp-7,False,0x0.0p+0,-0x1.75d8373ac093dp-7,,nan,nan,nan,nan,,,0x1.6e4136695a6b0p-1,0x1.27afe27755f93p+0,-0x1.0c42136855d4ep+0,0x1.b0b2dfccf3e18p-2,0x1.9860dbc631d5ep-10,0x1.6d420d6f19ad5p-2,0x1.92e3666be43e8p-1,True,0x0.0p+0,0x0.0p+0,0x0.0p+0,-0x1.318f88a051040p-7,0x0.0p+0,-0x1.3919e3662de00p-9,0x0.0p+0,-0x1.621d47f41bde0p-6,0x0.0p+0,-0x1.0fccff4418c00p-8,0x0.0p+0,0x1.5ee0303d23c00p-7,0x1.f22f69e3df1e5p-6,-0x1.325ed2aa92bc0p-7,0x0.0p+0,-0x1.0ddf0c71360d0p-5,0x1.183aab902d81ap-2,-0x1.6f033a6e0ca00p-7,0x0.0p+0,-0x1.04baf88930700p-8,0x0.0p+0,0x1.f607dfb317d80p-6,0x1.4383a57fa9074p-2,-0x1.d2a211a873240p-6,0x0.0p+0,0x1.c32221adab800p-9,0x0.0p+0,-0x1.7d5778430f480p-7,0x0.0p+0,-0x1.2ca27bd3cfb80p-8,0x0.0p+0,-0x1.21da324cdea00p-10,0x1.3333333333333p-2,0x1.b1f7581ca6400p-10,0x0.0p+0,0x1.4c807c894d000p-10,0x1.47ae147ae147bp-4,0x1.6a15072965d00p-8,0x0.0p+0,-0x1.01e36ba7afb80p-8,0x0.0p+0,0x1.f11cf89dd9400p-10,0x0.0p+0,-0x1.6bb2bc9f6d480p-7
2023-12-05,022F_BASE,-0x1.003c9291b8955p-9,False,0x0.0p+0,-0x1.003c9291b8955p-9,,nan,nan,nan,nan,,,0x1.6e4136695a6b0p-1,0x1.27afe27755f93p+0,-0x1.0c42136855d4ep+0,0x1.b0b2dfccf3e18p-2,0x1.9860dbc631d5ep-10,0x1.6d420d6f19ad5p-2,0x1.92e3666be43e8p-1,True,0x0.0p+0,0x1.ca30daa52a000p-13,0x0.0p+0,-0x1.0de0cf65e4040p-5,0x0.0p+0,0x1.72eaf7ce8e200p-9,0x0.0p+0,-0x1.ef61294b3a800p-9,0x0.0p+0,0x1.cddc06844c800p-8,0x0.0p+0,-0x1.b657336c470c0p-7,0x1.f22f69e3df1e5p-6,0x1.5a6189e16d400p-9,0x0.0p+0,-0x1.170fcdd65d500p-6,0x1.183aab902d81ap-2,-0x1.747469e6c0500p-8,0x0.0p+0,0x1.6005566fadc40p-6,0x0.0p+0,-0x1.4ee288218eab0p-5,0x1.4383a57fa9074p-2,0x1.d8b0696571d00p-8,0x0.0p+0,-0x1.1f37f93be6e80p-6,0x0.0p+0,-0x1.c1796e8b7b680p-7,0x0.0p+0,-0x1.1e8528fdf3fa0p-6,0x0.0p+0,-0x1.4681978d22000p-8,0x1.3333333333333p-2,-0x1.08be8168bf480p-7,0x0.0p+0,-0x1.024d60c498380p-7,0x1.47ae147ae147bp-4,-0x1.1259b97f48e80p-8,0x0.0p+0,-0x1.d209f6f3c0b00p-8,0x0.0p+0,-0x1.515f7f0e91200p-10,0x0.0p+0,-0x1.1cbbe84c23380p-8
2023-12-06,022F_BASE,-0x1.a55aa49c5f1b0p-8,False,0x0.0p+0,-0x1.a55aa49c5f1b0p-8,,nan,nan,nan,nan,,,0x1.6e4136695a6b0p-1,0x1.27afe27755f93p+0,-0x1.0c42136855d4ep+0,0x1.b0b2dfccf3e18p-2,0x1.9860dbc631d5ep-10,0x1.6d420d6f19ad5p-2,0x1.92e3666be43e8p-1,True,0x0.0p+0,0x1.ca7b8cc92c000p-14,0x0.0p+0,-0x1.f01fb6f170a80p-6,0x0.0p+0,0x1.c757722436000p-12,0x0.0p+0,0x1.e33faddd87600p-9,0x0.0p+0,0x1.0f0155342c800p-8,0x0.0p+0,-0x1.d520b06ee5200p-10,0x1.f22f69e3df1e5p-6,-0x1.86b347d8b5400p-8,0x0.0p+0,-0x1.57abaf53f4720p-6,0x1.183aab902d81ap-2,-0x1.9447ff0f70000p-8,0x0.0p+0,0x1.b466191a53300p-7,0x0.0p+0,-0x1.fbde56fcb2900p-8,0x1.4383a57fa9074p-2,-0x1.236cb779e7be0p-6,0x0.0p+0,0x1.c994146471600p-8,0x0.0p+0,-0x1.123d36eed0e00p-9,0x0.0p+0,-0x1.e8a8fc4927c80p-7,0x0.0p+0,-0x1.4825f765ec280p-8,0x1.3333333333333p-2,0x1.2326cb8970000p-8,0x0.0p+0,-0x1.4ebc07a3b0400p-9,0x1.47ae147ae147bp-4,-0x1.bfb75ce582a00p-9,0x0.0p+0,0x1.b617014dddc80p-7,0x0.0p+0,0x1.8d55c20e6e000p-11,0x0.0p+0,-0x1.7d4d4f6060800p-11
